municipality,month,Total,level_z,Food,Health,Catering,Marketplace,Transport,Other,profile,admin_form
городской округ город Рубцовск,2024-12-01,36572,0.3303851628351694,0.4029312041999344,0.041534507273323855,0.03642130591709505,0.16734113529476102,0.06051077326916767,0.291261074045718,F,urban_okrug
городской округ город Рыбинск,2024-12-01,39801,0.5861442585492362,0.39358307580211555,0.04653149418356323,0.039395995075500616,0.17461872817265897,0.0462551192181101,0.2996155875480515,D,urban_okrug
городской округ город Рязань,2024-12-01,45549,0.9939140321504722,0.3727194889020615,0.055522623987354275,0.04465520648093262,0.1771498825440734,0.05778392500384202,0.2921688730817361,D,urban_okrug
городской округ город Салават,2024-12-01,36718,0.3424286603610853,0.35930606242170054,0.04452856909417724,0.05452366686638706,0.1530039762514298,0.05934419086006863,0.3292935345062368,D,urban_okrug
городской округ город Салехард,2024-12-01,67290,2.1734922680718562,0.37396344181899244,0.034968048744241344,0.041833853470054985,0.13437360677663843,0.06532917223956011,0.3495318769505127,A,urban_okrug
городской округ город Сарапул,2024-12-01,37269,0.38745308057538663,0.4007351954707666,0.04757304998792562,0.046714427540315004,0.1622796425984062,0.05731304837800853,0.2853846360245781,D,urban_okrug
городской округ город Саратов,2024-12-01,40959,0.6728376383784754,0.3672941233916844,0.05034302595278205,0.04939085426890305,0.16340730974877316,0.06333162430723406,0.3062330623306233,D,urban_okrug
городской округ город Саяногорск,2024-12-01,37258,0.3865607557658856,0.40882495034623434,0.03784422137527511,0.025471039776692253,0.18551720435879543,0.04723817703580439,0.29510440710719854,F,urban_okrug
городской округ город Саянск,2024-12-01,36673,0.3387217363614859,0.43023477762931855,0.04215635481144166,0.02331415482780247,0.16396258828020616,0.042456303002208706,0.29787582144902247,F,urban_okrug
городской округ город Свирск,2024-12-01,32871,0.007872902952341452,0.44647257460983847,0.03681056250190137,0.016032368957439688,0.17626479267439385,0.04058288460953424,0.2838368166468923,G,urban_okrug
городской округ город Сибай,2024-12-01,35246,0.2187493616734142,0.36597060659365604,0.04687056687283663,0.0518924133234977,0.14543494297225218,0.05515519491573512,0.33467627532202227,D,urban_okrug
городской округ город Скопин,2024-12-01,30830,-0.18589835240540817,0.4365877392150503,0.04661044437236458,0.00895231916963996,0.23055465455724944,0.041680181641258515,0.2356146610444373,G,urban_okrug
городской округ город Слободской,2024-12-01,28961,-0.3749406189866518,0.42619384689755185,0.04198750043161493,0.02883187735230137,0.1792755775007769,0.0449915403473637,0.2787196574703912,G,urban_okrug
городской округ город Смоленск,2024-12-01,44379,0.9152530522256976,0.3746366524707632,0.04657608328263368,0.043781968949277814,0.1815723653079159,0.056738547511210255,0.2966943824781991,D,urban_okrug
городской округ город Сорск,2024-12-01,36070,0.2886053243122541,0.425866370945384,0.03207651788189631,0.016190740227335736,0.2442195730523981,0.03146659273634599,0.25018020515663986,G,urban_okrug
городской округ город Сосновоборск,2024-12-01,44063,0.8936520304427703,0.40446633229693846,0.04536686108526428,0.037037877584367836,0.16149603976125093,0.05233415791026485,0.29929873136191365,D,urban_okrug
городской округ город Ставрополь,2024-12-01,45159,0.9679204812669722,0.33049890387298214,0.05181691357204544,0.05177262561172745,0.1822671006886778,0.0679598751079519,0.31568458114661524,D,urban_okrug
городской округ город Стерлитамак,2024-12-01,37273,0.38777749702717135,0.3624875915542081,0.048265500496337835,0.05223620314973305,0.1441526037614359,0.06484586698146111,0.328012234056824,D,urban_okrug
городской округ город Стрежевой,2024-12-01,42955,0.8166684591171413,0.41247817483412874,0.03890117564893493,0.03638691654056571,0.17080665813060178,0.033732976370620414,0.3076940984751484,A,urban_okrug
городской округ город Сургут,2024-12-01,55515,1.5920253106045614,0.3652706475727281,0.04177249392056201,0.05955147257497974,0.14549220931279835,0.05852472304782491,0.3293884535711069,A,urban_okrug
городской округ город Тамбов,2024-12-01,41567,0.7173791098886467,0.3764284167729208,0.04845189693747444,0.038107152308321506,0.186229460870402,0.060504727307720066,0.29027834580316114,D,urban_okrug
городской округ город Тверь,2024-12-01,47499,1.1206310896455587,0.3824501568454073,0.05050632644897787,0.0458114907682267,0.1840038737657635,0.06122234152297943,0.27600581064864516,D,urban_okrug
городской округ город Тобольск,2024-12-01,47149,1.0982746571948934,0.37682665592059217,0.041061316252730705,0.049142081486351775,0.15839148232200045,0.05548367939935099,0.319094784618974,D,urban_okrug
городской округ город Томск,2024-12-01,45996,1.0234342980381705,0.3767501521871467,0.051243586398817285,0.048025915296982344,0.15186103139403426,0.0618749456474476,0.31024436907557185,D,urban_okrug
городской округ город Торжок,2024-12-01,39431,0.5579118336509522,0.41436940478303874,0.04123659049986052,0.03355228120007101,0.2243158935862646,0.04808399482640562,0.23844183510435957,F,urban_okrug
городской округ город Тула,2024-12-01,49274,1.231532426567952,0.371920282501928,0.04953931079271015,0.040122579859560824,0.18287535008320818,0.058468969436213825,0.29707350732637905,D,urban_okrug
городской округ город Тулун,2024-12-01,36644,0.33633041879799264,0.4422279227158607,0.03692282501910272,0.01700141905905469,0.16755812684204782,0.061155987337626894,0.27513371902630723,F,urban_okrug
городской округ город Тюмень,2024-12-01,52623,1.4303039280050494,0.3526784865933147,0.051916462383368486,0.056667236759591816,0.14818615434315793,0.061931094768447256,0.3286205651521198,D,urban_okrug
городской округ город Уварово,2024-12-01,29166,-0.3536189266814905,0.42429541246657065,0.045189604333813346,0.009703078927518344,0.21182198450250292,0.04299526846327916,0.2659946513063156,G,urban_okrug
городской округ город Ульяновск,2024-12-01,41158,0.6874885541283475,0.371713883084698,0.05248068419262355,0.04353953058943583,0.17379367316196123,0.05853054084260654,0.29994168812867483,D,urban_okrug
городской округ город Урай,2024-12-01,48964,1.2124546594809504,0.39674046238052446,0.03653704762682787,0.04064210440323503,0.18668817907033738,0.04946491299730414,0.28992729352177116,A,urban_okrug
городской округ город Урюпинск,2024-12-01,33142,0.03269201157842497,0.4077001991430813,0.05153581558143745,0.01762114537444934,0.20213022750588377,0.059863617162512824,0.26114899523263524,G,urban_okrug
городской округ город Усолье-Сибирское,2024-12-01,40835,0.6636723847022082,0.3974776539733072,0.04662666829925309,0.03577813150483654,0.15391208522101138,0.054707971103220274,0.31149748989837156,D,urban_okrug
городской округ город Усть-Илимск,2024-12-01,44468,0.9213091280359524,0.42869029414410365,0.03607088243231087,0.03132589727444454,0.16204911396959612,0.053611585859494465,0.28825222632005043,D,urban_okrug
городской округ город Уфа,2024-12-01,42485,0.7834113176270097,0.3420265976226904,0.05326585853830764,0.06275155937389668,0.14711074496881252,0.0656466988348829,0.32919854066140986,D,urban_okrug
городской округ город Фролово,2024-12-01,30409,-0.22746114946560336,0.4278009799730343,0.04367128152849485,0.015554605544411194,0.20398566213949818,0.05044559176559571,0.25854187904896575,G,urban_okrug
городской округ город Хабаровск,2024-12-01,58667,1.7589585553726537,0.3514923210663576,0.04726677689331311,0.052192885267697345,0.11125504968721768,0.06279509775512639,0.3749978693302879,A,urban_okrug
городской округ город Ханты-Мансийск,2024-12-01,60495,1.8517090849043205,0.3429870237209687,0.03663112653938342,0.06208777584924374,0.17136953467228697,0.05939333829242086,0.3275312009256963,A,urban_okrug
городской округ город Чебоксары,2024-12-01,38358,0.47451434002823606,0.35557119766411177,0.05310495854841232,0.057224047134887115,0.16040982324417333,0.06700036498253298,0.30668960842588255,D,urban_okrug
городской округ город Черемхово,2024-12-01,38037,0.4491112485427364,0.41530614927570525,0.03914609459210768,0.02586954807161448,0.16418224360491102,0.0594158319530983,0.2960801325025634,F,urban_okrug
городской округ город Черногорск,2024-12-01,37386,0.3969279064347585,0.4162253249879634,0.038998555609051515,0.027871395709623922,0.17241748248007274,0.06061092387524742,0.283876317338041,F,urban_okrug
городской округ город Чкаловск,2024-12-01,31205,-0.14935202922532667,0.4552155103348822,0.048229450408588365,0.014452812049351066,0.2182983496234578,0.036885114564973565,0.22691876301874703,G,urban_okrug
городской округ город Шадринск,2024-12-01,33428,0.05866572636999919,0.4349048701687208,0.05085557018068685,0.030662917314825896,0.16531051812851502,0.04241952853894938,0.27584659566830205,F,urban_okrug
городской округ город Шарыпово,2024-12-01,40223,0.6180258608621955,0.40389826716057975,0.03786390870894762,0.02943589488601049,0.19555975436939066,0.04572011038460582,0.2875220644904657,F,urban_okrug
городской округ город Шарья,2024-12-01,31638,-0.10769562498838367,0.4537581389468361,0.03619065680510778,0.014033756874644416,0.2124344143119034,0.04248056135027498,0.24110247171123333,G,urban_okrug
городской округ город Шахунья,2024-12-01,30322,-0.23612185029017577,0.45791834311720864,0.04201569817294374,0.01200448519226964,0.18722379790251303,0.0419497394630961,0.2588879361519689,G,urban_okrug
городской округ город Шиханы,2024-12-01,36758,0.3457198919897008,0.40086511779748624,0.04211328146253877,0.02092061592034387,0.2484085097121715,0.04184123184068774,0.24585124326677188,G,urban_okrug
городской округ город Шумерля,2024-12-01,26196,-0.6782617075247531,0.4543823484501451,0.04985493968544816,0.02164452588181402,0.17842418689876316,0.039624370132844706,0.25606962895098495,G,urban_okrug
городской округ город Югорск,2024-12-01,44200,0.9030359904963351,0.3808371040723982,0.03660633484162896,0.042330316742081445,0.17807692307692308,0.056832579185520364,0.3053167420814481,D,urban_okrug
городской округ город Якутск,2024-12-01,60891,1.8714320426973439,0.3259430786158874,0.032845576521981903,0.07030595654530226,0.059976022729138954,0.06582253535005173,0.44510683023763775,A,urban_okrug
городской округ город Ялуторовск,2024-12-01,35735,0.26039960428989534,0.4186371904295509,0.041164124807611585,0.023534350076955365,0.1690219672589898,0.0520777948789702,0.2955645725479221,F,urban_okrug
городской округ город Яровое,2024-12-01,33882,0.09944380580317264,0.42916592881175847,0.04551089073844519,0.020099167699663537,0.17265804852133876,0.04630777403931291,0.2862581901894812,F,urban_okrug
городской округ город Ярославль,2024-12-01,45947,1.0202123289450065,0.3789583650728013,0.047141271464948745,0.046793044159575164,0.16638735934881493,0.05301760724312795,0.307702352710732,D,urban_okrug
городской округ город-герой Волгоград,2024-12-01,41446,0.708566927283364,0.3609033441104087,0.05189885634319355,0.04733870578584182,0.1726825266611977,0.06263571876658786,0.3045408483327703,D,urban_okrug
городской округ город-курорт Ессентуки,2024-12-01,43980,0.8879526544616813,0.3150068212824011,0.0498180991359709,0.047112323783537975,0.2031150522964984,0.06841746248294679,0.3165302410186448,D,urban_okrug
городской округ город-курорт Железноводск,2024-12-01,41589,0.7189785685481902,0.32700954579335884,0.0487869388540239,0.04472336435115055,0.2240977181466253,0.06304551684339608,0.2923369160114453,D,urban_okrug
городской округ город-курорт Кисловодск,2024-12-01,44708,0.9375799023553198,0.3056499955265277,0.05052786973248636,0.05236199337926098,0.20352062270734544,0.06902567773105485,0.31891384092332464,D,urban_okrug
городской округ город-курорт Пятигорск,2024-12-01,44105,0.8965319625726074,0.3043419113479197,0.05047046820088425,0.05500510146241923,0.19598684956354154,0.07389184899671239,0.3203038204285229,D,urban_okrug
городской округ округ Муром,2024-12-01,39202,0.5403052220383059,0.3980154073771746,0.04892607520024488,0.033671751441253,0.17552675883883476,0.060634661496862405,0.2832253456456304,D,urban_okrug
городской округ поселок Агинское,2024-12-01,32333,-0.04201115922744656,0.3862307858843906,0.03770141960226394,0.039278755451087125,0.12077444097361828,0.08254724275507995,0.3334673553335601,A,urban_okrug
городской округ рабочий поселок Кольцово,2024-12-01,51913,1.3892416472602853,0.33036041068711114,0.061371910696742624,0.06526303623369868,0.1795504016335022,0.05721110319187872,0.30624313755706667,micro,urban_okrug
муниципальный округ Александровский,2024-12-01,32722,-0.005860350654551933,0.4439215206894444,0.037711631318379076,0.011337937778864373,0.19839863089053236,0.029735346250229205,0.27889493307255053,G,municipal_okrug
муниципальный округ Алнашский район,2024-12-01,24711,-0.8546688234581492,0.42972765165310994,0.047792481081299826,0.02719436688114605,0.1802840840111691,0.057342883735988025,0.257658532637287,G,municipal_okrug
муниципальный округ Андреапольский,2024-12-01,34938,0.1922180142097283,0.42323544564657395,0.03692254851451142,0.010160856374148491,0.2582288625565287,0.043448394298471575,0.22800389260976583,G,municipal_okrug
муниципальный округ Арбажский,2024-12-01,23937,-0.9508647182056457,0.46438567907423656,0.04006350002088817,0.007269081338513598,0.18887078581275848,0.10377240255671137,0.19563855119689177,F,municipal_okrug
муниципальный округ Афанасьевский,2024-12-01,23023,-1.06854857040325,0.5001954567171959,0.036354949398427656,0.024366937410415672,0.16996047430830039,0.04200147678408548,0.22712070538157492,G,municipal_okrug
муниципальный округ Балезинский район,2024-12-01,23119,-1.0559703452627576,0.4869155240278559,0.04429257320818374,0.02158397854578485,0.1662269129287599,0.04078896146027077,0.24019204982914488,G,municipal_okrug
муниципальный округ Бардымский,2024-12-01,27231,-0.561129098482385,0.4277110645954978,0.047556094157394146,0.019903786126106274,0.18376115456648673,0.059160515588850944,0.2619073849656641,G,municipal_okrug
муниципальный округ Бежецкий,2024-12-01,33103,0.029132786343117324,0.4299912394647011,0.03706612693713561,0.01863879406700299,0.2487085762619702,0.0387578165120986,0.2268374467570915,G,municipal_okrug
муниципальный округ Бельский,2024-12-01,29706,-0.29816388077750544,0.43149532081061065,0.03558203729886218,0.005756412845889719,0.2994344576853161,0.03915033999865347,0.18858143136066785,G,municipal_okrug
муниципальный округ Березовский,2024-12-01,24597,-0.868646408943059,0.48327031751839655,0.03333739886978087,0.0071146887831849415,0.16839451965686872,0.03724031385941375,0.2706427613123553,G,municipal_okrug
муниципальный округ Богородский,2024-12-01,20705,-1.3893269011121383,0.5949770586814779,0.04709007486114465,0.006713354262255494,0.1689446993479836,0.0330837961844965,0.14919101666264178,G,municipal_okrug
муниципальный округ Бологовский,2024-12-01,34563,0.15959768437298194,0.42811677227092554,0.03836472528426352,0.022191360703642624,0.23661140525996008,0.049243410583572025,0.2254723258976361,G,municipal_okrug
муниципальный округ Большесосновский,2024-12-01,27988,-0.4782436159225266,0.4905673860225811,0.04023152779762756,0.012219522652565385,0.19036730027154494,0.04662712591110476,0.2199871373445763,G,municipal_okrug
муниципальный округ Вавожский район,2024-12-01,25957,-0.7059671802623168,0.4756713025388142,0.047578687829872485,0.02130446507685788,0.19066147859922178,0.05000577878799553,0.21477828716723812,G,municipal_okrug
муниципальный округ Верхнекамский,2024-12-01,27701,-0.509400946451857,0.5053969170788059,0.03512508573697701,0.00906104472762716,0.17461463485072742,0.04277823905274178,0.2330240785531208,G,municipal_okrug
муниципальный округ Весьегонский,2024-12-01,29256,-0.34430548173356856,0.45686354935739676,0.04152994257588187,0.019312277823352476,0.2672272354388843,0.03729149576155318,0.17777549904293133,G,municipal_okrug
муниципальный округ Вилегодский,2024-12-01,30737,-0.19503063213811864,0.40192601750333473,0.04148095129648307,0.01665744867748967,0.21339102710088817,0.04850831245729902,0.27803624296450535,G,municipal_okrug
муниципальный округ Волотовский,2024-12-01,26532,-0.6397362525393718,0.4006859641187999,0.03753957485300769,0.0101387004372079,0.2729911050806573,0.032262927785315844,0.24638172772501143,G,municipal_okrug
муниципальный округ Вуктыл,2024-12-01,37060,0.3704537014457864,0.3853211009174312,0.028035617916891527,0.03577981651376147,0.20949811117107395,0.0310307609282245,0.3103345925526173,F,municipal_okrug
муниципальный округ Гайнский,2024-12-01,29929,-0.27555653468418945,0.4748237495405794,0.03909251896154232,0.008586989207791773,0.20685622640248588,0.0441377927762371,0.22650272311136355,G,municipal_okrug
муниципальный округ Гвардейский,2024-12-01,29042,-0.3664979694061202,0.4390193512843468,0.03952895806073962,0.024412919220439363,0.18053164382618278,0.03381309827146891,0.2826940293368224,F,municipal_okrug
муниципальный округ Граховский район,2024-12-01,25198,-0.7956748299110471,0.5064290816731487,0.04936899753948726,0.010397650607191047,0.1841019128502262,0.04754345582982777,0.20215890150011906,G,municipal_okrug
муниципальный округ Губахинский,2024-12-01,33320,0.048883678216039776,0.42929171668667465,0.03400360144057623,0.026800720288115247,0.18529411764705883,0.03628451380552221,0.28832533013205286,F,municipal_okrug
муниципальный округ Гурьевский,2024-12-01,47765,1.1375120780485384,0.33252381450853136,0.04800586203286925,0.05767821626714121,0.14186119543598869,0.07137025018318853,0.34856066157228094,D,municipal_okrug
муниципальный округ Дебёсский район,2024-12-01,25011,-0.8181915931913396,0.5122546079724921,0.046779417056495146,0.02135060573347727,0.17500299868058056,0.04478029666946544,0.19983207388748947,G,municipal_okrug
муниципальный округ Демянский,2024-12-01,29297,-0.3400721851553082,0.46400655357203807,0.036897975901969485,0.009523159367853364,0.24316482916339557,0.03979929685633341,0.20660818513841006,G,municipal_okrug
муниципальный округ Еловский,2024-12-01,27393,-0.543199246365353,0.424378490855328,0.03796590369802504,0.009235936188077247,0.18636147921001717,0.04493848793487387,0.29711970211367866,G,municipal_okrug
муниципальный округ Жарковский,2024-12-01,27849,-0.4932936519650696,0.48116628963338004,0.04018097597759345,0.007684297461309203,0.27261302021616574,0.03888829042335452,0.15946712628819715,G,municipal_okrug
муниципальный округ Завьяловский район,2024-12-01,40753,0.6575961907154358,0.366083478516919,0.04819277108433735,0.05219247662748755,0.15395185630505728,0.0729271464677447,0.30665227099845416,D,municipal_okrug
муниципальный округ Западнодвинский,2024-12-01,32594,-0.017708072907139952,0.450696447198871,0.03657114806406087,0.010676811683131865,0.24587347364545623,0.05013192612137203,0.20605019328710805,G,municipal_okrug
муниципальный округ Зеленоградский,2024-12-01,51675,1.3753513291365551,0.3315142718916304,0.05081761006289308,0.06320270924044509,0.13942912433478472,0.06407353652636671,0.35096274794387994,E,municipal_okrug
муниципальный округ Зубцовский,2024-12-01,32476,-0.028671481393416506,0.42505234634807243,0.03310136716344377,0.013055795048651312,0.2719854661904175,0.04295479738884099,0.21385022786057395,G,municipal_okrug
муниципальный округ Игринский район,2024-12-01,26680,-0.6229212409091143,0.4443403298350825,0.049175412293853075,0.02616191904047976,0.16454272863568217,0.050899550224887555,0.26488005997001496,G,municipal_okrug
муниципальный округ Калининский,2024-12-01,46220,1.0381197227642645,0.3612072695802683,0.042925140631761144,0.047987884032886195,0.20618779749026395,0.0705538727823453,0.27113803548247517,E,municipal_okrug
муниципальный округ Калязинский,2024-12-01,35852,0.27028049293215234,0.4351221689166574,0.03553497712819369,0.016986500055784892,0.25273345977909184,0.040918219346201046,0.21870467477407107,G,municipal_okrug
муниципальный округ Камбарский район,2024-12-01,28334,-0.4411031443940578,0.46565963153808143,0.0445048351803487,0.02703465800804687,0.18603091691960189,0.03388155572810052,0.24288840262582068,G,municipal_okrug
муниципальный округ Карагайский,2024-12-01,29290,-0.34079452355241174,0.44332536701946057,0.04131102765448959,0.016217138955274837,0.19078183680437008,0.04800273130761352,0.2603618982587913,G,municipal_okrug
муниципальный округ Каракулинский район,2024-12-01,21711,-1.245912209886313,0.5299617705310672,0.04214453502832666,0.01252821150568836,0.18667956335498134,0.04343420385979457,0.18525171572014187,G,municipal_okrug
муниципальный округ Каргопольский,2024-12-01,33363,0.05278217611851843,0.4791535533375296,0.0367472949075323,0.020951353295566945,0.20309924167490934,0.0422923597997782,0.21775619698468363,G,municipal_okrug
муниципальный округ Кезский район,2024-12-01,24037,-0.93826274309938,0.4916586928485252,0.047718101260556645,0.01772267753879436,0.1444855847235512,0.04879976702583517,0.24961517660273735,G,municipal_okrug
муниципальный округ Кесовогорский,2024-12-01,32297,-0.04537869570645381,0.3588258971421494,0.038703285134842245,0.016657893922036104,0.2699321918444438,0.04947827971638233,0.26640245224014614,G,municipal_okrug
муниципальный округ Кизнерский район,2024-12-01,26938,-0.5938303938814565,0.4421263642438191,0.0437300467740738,0.01874675180043062,0.16649342935629965,0.04603162818323558,0.2828717796421413,G,municipal_okrug
муниципальный округ Кикнурский,2024-12-01,22083,-1.1945572149632058,0.5294117647058824,0.05547253543449712,0.010188833038989268,0.19087080559706562,0.04791015713444731,0.16614590408911822,G,municipal_okrug
муниципальный округ Кимрский,2024-12-01,42508,0.7850473376211932,0.4110990872306389,0.04145102098428531,0.03361720146795897,0.21421850004704995,0.04799096640632351,0.25162322386374336,F,municipal_okrug
муниципальный округ Кишертский,2024-12-01,23360,-1.0246224722873676,0.4874571917808219,0.03955479452054794,0.012200342465753425,0.18334760273972603,0.04452054794520548,0.2329195205479453,G,municipal_okrug
муниципальный округ Киясовский район,2024-12-01,22407,-1.150528683367405,0.4629803186504217,0.053019145802650956,0.03396260097291025,0.2015887892176552,0.0494042040433793,0.19904494131298256,G,municipal_okrug
муниципальный округ Конаковский,2024-12-01,40970,0.6736493447461155,0.3980229436172809,0.043153526970954356,0.035660239199414204,0.23927263851598732,0.045179399560654136,0.2387112521357091,F,municipal_okrug
муниципальный округ Косинский,2024-12-01,28501,-0.42333893941241735,0.4891407319041437,0.04382302375355251,0.00996456264692467,0.1766253815655591,0.04898073751798183,0.23146556261183826,G,municipal_okrug
муниципальный округ Кочевский,2024-12-01,25716,-0.7341640199055196,0.4756571784103282,0.041102815367864365,0.013649090060662622,0.1638668533208897,0.043124902784258824,0.26259916005599626,G,municipal_okrug
муниципальный округ Красногородский,2024-12-01,27771,-0.5017719332681689,0.5003420834683663,0.04400273666774693,0.01750027006589608,0.23279680241979042,0.04238234129127507,0.16297576608692532,G,municipal_okrug
муниципальный округ Красногорский район,2024-12-01,23059,-1.0638256003844828,0.5339780562903855,0.05403530075024936,0.018040678260115357,0.1801899475259118,0.04445119042456308,0.1693048267487749,G,municipal_okrug
муниципальный округ Краснознаменский,2024-12-01,31892,-0.08352426454973644,0.43637902922362976,0.034961745892386806,0.012981311927756176,0.22732973786529537,0.04060579455662862,0.2477423805343032,G,municipal_okrug
муниципальный округ Красноселькупский район,2024-12-01,50976,1.3341828689829915,0.4106049905838041,0.028032799748901445,0.017753452605147522,0.12407799748901444,0.01432046453232894,0.4052102950408035,A,municipal_okrug
муниципальный округ Краснохолмский,2024-12-01,27391,-0.5434199554331125,0.5049468803621627,0.03628929210324559,0.008469935380234384,0.2570552371216823,0.03891789273849074,0.15432076229418423,G,municipal_okrug
муниципальный округ Крестецкий,2024-12-01,31440,-0.12667284624252484,0.4496501272264631,0.03839058524173028,0.014535623409669211,0.22643129770992365,0.04443384223918575,0.22655852417302802,G,municipal_okrug
муниципальный округ Кувшиновский,2024-12-01,32244,-0.05034329494470466,0.4462845800769135,0.03585163131125171,0.015537774469668775,0.28163379233345737,0.03997642972335939,0.18071579208534927,G,municipal_okrug
муниципальный округ Кудымкарский,2024-12-01,32841,0.0051128302709212555,0.44161261837337473,0.04065040650406504,0.035595749215919126,0.1501476812520934,0.05843305624067477,0.2735604884138729,F,municipal_okrug
муниципальный округ Куединский,2024-12-01,29115,-0.358909310864156,0.448634724368882,0.0413189077794951,0.009926154902970977,0.17688476730207797,0.049836853855400993,0.2733985917911729,G,municipal_okrug
муниципальный округ Кунгурский,2024-12-01,36149,0.2952186469867548,0.41381504329303714,0.040582035464328196,0.037456084538991394,0.1562422197017898,0.05787158704251846,0.2940330299593349,F,municipal_okrug
муниципальный округ Лебяжский,2024-12-01,22783,-1.1002250395361404,0.4861519554053461,0.048149936356054954,0.00803230478865821,0.15682745907035947,0.040907694333494275,0.25993065004608695,G,municipal_okrug
муниципальный округ Лесной,2024-12-01,31422,-0.1284039704994491,0.46862071160333524,0.038157978486410796,0.006428616892623003,0.2368404302717841,0.04092673922729298,0.20902552351855386,G,municipal_okrug
муниципальный округ Лихославльский,2024-12-01,31086,-0.16090160695235284,0.48510583542430674,0.03876343048317571,0.015312359261403848,0.22833429839799266,0.037669690535932575,0.19481438589718847,G,municipal_okrug
муниципальный округ Локнянский,2024-12-01,25198,-0.7956748299110471,0.4711088181601714,0.050440511151678705,0.011905706802127153,0.2340265100404794,0.04381300103182792,0.18870545281371542,G,municipal_okrug
муниципальный округ Лузский,2024-12-01,25731,-0.7324013331737379,0.5459562395554001,0.03563794644592126,0.011697951886829117,0.18195950410011272,0.04523726244607672,0.17951109556566014,G,municipal_okrug
муниципальный округ Максатихинский,2024-12-01,28663,-0.4062057788125596,0.45787251857795763,0.03865610717649932,0.014583260649617975,0.26068450615776434,0.04036562816174162,0.1878379792764192,G,municipal_okrug
муниципальный округ Макушинский,2024-12-01,25439,-0.7669010926912273,0.49848657573017807,0.041707614293014665,0.006997130390345533,0.19454381068438226,0.04449860450489406,0.21376626439718538,G,municipal_okrug
муниципальный округ Малопургинский район,2024-12-01,24718,-0.853812653198743,0.4484181568088033,0.051096367019985434,0.02200825309491059,0.17586374302128005,0.05133910510559107,0.2512743749494296,G,municipal_okrug
муниципальный округ Марёвский,2024-12-01,28657,-0.40683861162519813,0.4723453257493806,0.024357050633353108,0.008235335171162369,0.32599364902118155,0.03901315559898105,0.13005548382594134,G,municipal_okrug
муниципальный округ Молоковский,2024-12-01,29186,-0.35154679101583997,0.5123689440142534,0.013225519084492566,0.00472829438772014,0.2720482423079559,0.059240731857740016,0.13838826834783802,C,municipal_okrug
муниципальный округ Мошенской,2024-12-01,30386,-0.22974834825835294,0.5190877377739749,0.03866912393865596,0.011189363522674916,0.18821167642993483,0.036990719410254724,0.20585137892450467,G,municipal_okrug
муниципальный округ Мурашинский,2024-12-01,23128,-1.0547938156344778,0.5110688343133863,0.03588723625043238,0.012322725700449672,0.2112590799031477,0.029833967485299203,0.1996281563472847,G,municipal_okrug
муниципальный округ Надымский район,2024-12-01,50092,1.281302608255103,0.37021879741276054,0.03206100774574783,0.049189491335941866,0.1827038249620698,0.03864888604966861,0.3271779924938113,A,municipal_okrug
муниципальный округ Невельский,2024-12-01,28686,-0.4037811462744766,0.3911315624346371,0.03988008087568849,0.00993516000836645,0.2391759046224639,0.04252945687791954,0.27734783518092443,G,municipal_okrug
муниципальный округ Неманский,2024-12-01,31958,-0.07727502593294813,0.43328743976469114,0.03360660867388447,0.028068089367294574,0.16934726828963015,0.043682333062144064,0.29200826084235554,F,municipal_okrug
муниципальный округ Нестеровский,2024-12-01,29496,-0.3196090094721422,0.44663683211282884,0.032343368592351505,0.022816653105505832,0.18636425278003796,0.05431244914564687,0.2575264442636289,F,municipal_okrug
муниципальный округ Новоржевский,2024-12-01,28903,-0.3810004931528252,0.4894301629588624,0.038438916375462755,0.020516901359720445,0.21651731654153547,0.043317302702141645,0.19177940006227734,G,municipal_okrug
муниципальный округ Озерский,2024-12-01,27457,-0.5361450514045353,0.4719015187383909,0.03747678187711695,0.02385548311905889,0.19310194121717594,0.044032487161743815,0.2296317878865134,G,municipal_okrug
муниципальный округ Оленинский,2024-12-01,30666,-0.20202120668297355,0.4434879019109111,0.030294136829061503,0.0060979586512750275,0.25865779690862845,0.039913911171982,0.22154829452814195,G,municipal_okrug
муниципальный округ Ольский,2024-12-01,54083,1.513028597047618,0.4484403601871198,0.03235767246639425,0.023334504372908307,0.17168056505741175,0.029473217092247102,0.2947136808239188,A,municipal_okrug
муниципальный округ Опаринский,2024-12-01,25821,-0.721846743572725,0.5319313736880833,0.03136981526664343,0.003291894194647767,0.1896905619457031,0.030827620928701446,0.212888733976221,G,municipal_okrug
муниципальный округ Опочецкий,2024-12-01,29420,-0.3274077504973355,0.4854520734194426,0.047654656696125085,0.013766145479265806,0.20469068660774983,0.04673691366417403,0.20169952413324277,G,municipal_okrug
муниципальный округ Ординский,2024-12-01,26080,-0.691677003907117,0.46978527607361964,0.036234662576687116,0.00625,0.19670245398773006,0.04102760736196319,0.2499999999999999,G,municipal_okrug
муниципальный округ Орловский,2024-12-01,42179,0.7615604616953339,0.38877166362407833,0.045425448682993905,0.043979231371061425,0.18177292017354607,0.06401289741340478,0.2760378387349155,D,municipal_okrug
муниципальный округ Пеновский,2024-12-01,34314,0.13774167161660048,0.4365856501719415,0.03645742262633327,0.009063356064580055,0.291921664626683,0.04648248528297488,0.17948942122748734,G,municipal_okrug
муниципальный округ Пермский,2024-12-01,41671,0.7249327423213788,0.384128050682729,0.043387487701279065,0.04585923064001344,0.1615991936838569,0.06745698447361474,0.297569052818507,D,municipal_okrug
